term	name	parent_names	parent_ids
GO:0035434	copper ion transmembrane transport	establishment of localization|transport|ion transport|cation transport|metal ion transport|transition metal ion transport|copper ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0000041|GO:0006825
GO:0035434	copper ion transmembrane transport	establishment of localization|transport|ion transport|cation transport|metal ion transport|transition metal ion transport|copper ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0000041|GO:0006825
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|ion transport|anion transport|inorganic anion transport|phosphate ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015698|GO:0006817
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|anion transmembrane transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098656|GO:0098661
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|ion transport|ion transmembrane transport|anion transmembrane transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098656|GO:0098661
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|ion transport|anion transport|anion transmembrane transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0098656|GO:0098661
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098660|GO:0098661
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|ion transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098660|GO:0098661
GO:0035435	phosphate ion transmembrane transport	establishment of localization|transport|ion transport|anion transport|inorganic anion transport|inorganic anion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015698|GO:0098661
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098655|GO:0098662
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|ion transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098655|GO:0098662
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|ion transport|cation transport|cation transmembrane transport|inorganic cation transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0098655|GO:0098662
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|transmembrane transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic cation transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098660|GO:0098662
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|ion transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic cation transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098660|GO:0098662
GO:0035444	nickel cation transmembrane transport	establishment of localization|transport|ion transport|cation transport|metal ion transport|transition metal ion transport|nickel cation transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0000041|GO:0015675
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|metal ion transport|divalent metal ion transport|calcium ion transport|calcium ion import	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0070838|GO:0006816|GO:0070509
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|divalent inorganic cation transport|divalent metal ion transport|calcium ion transport|calcium ion import	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0072511|GO:0070838|GO:0006816|GO:0070509
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|metal ion transport|divalent metal ion transport|calcium ion transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0070838|GO:0006816|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|divalent inorganic cation transport|divalent metal ion transport|calcium ion transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0072511|GO:0070838|GO:0006816|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|transmembrane transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098655|GO:0098662|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|ion transmembrane transport|cation transmembrane transport|inorganic cation transmembrane transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098655|GO:0098662|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|cation transmembrane transport|inorganic cation transmembrane transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0098655|GO:0098662|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|transmembrane transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic cation transmembrane transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:0034220|GO:0098660|GO:0098662|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|ion transmembrane transport|inorganic ion transmembrane transport|inorganic cation transmembrane transport|calcium ion transmembrane transport	GO:0051234|GO:0006810|GO:0006811|GO:0034220|GO:0098660|GO:0098662|GO:0070588
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|mitochondrial transport|mitochondrial calcium ion transport	GO:0051234|GO:0006810|GO:0006839|GO:0006851
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|metal ion transport|divalent metal ion transport|calcium ion transport|mitochondrial calcium ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0030001|GO:0070838|GO:0006816|GO:0006851
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|ion transport|cation transport|divalent inorganic cation transport|divalent metal ion transport|calcium ion transport|mitochondrial calcium ion transport	GO:0051234|GO:0006810|GO:0006811|GO:0006812|GO:0072511|GO:0070838|GO:0006816|GO:0006851
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|mitochondrial transport|mitochondrial transmembrane transport	GO:0051234|GO:0006810|GO:0006839|GO:1990542
GO:0036444	calcium ion transmembrane import into mitochondrion	establishment of localization|transport|transmembrane transport|mitochondrial transmembrane transport	GO:0051234|GO:0006810|GO:0055085|GO:1990542
GO:0042073	intraciliary transport	single-organism localization|single-organism transport|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:1902578|GO:0044765|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	establishment of localization|transport|single-organism transport|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:0051234|GO:0006810|GO:0044765|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	cellular localization|single-organism cellular localization|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:0051641|GO:1902580|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	single-organism localization|single-organism cellular localization|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:1902578|GO:1902580|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	cellular localization|intracellular transport|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:0051641|GO:0046907|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	establishment of localization|establishment of localization in cell|intracellular transport|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:0051234|GO:0051649|GO:0046907|GO:1902582|GO:0010970|GO:0098840
GO:0042073	intraciliary transport	establishment of localization|transport|intracellular transport|single-organism intracellular transport|transport along microtubule|protein transport along microtubule	GO:0051234|GO:0006810|GO:0046907|GO:1902582|GO:0010970|GO:0098840
